inspection_id,asset_id,inspection_date,inspection_type,inspector_team,condition_observed,defect_count,photo_count,document_id,recommended_action
INS-0002979,AST--RW-SEC-006236,2025-09-19,routine,Drone Team 2,fair,3,3,,monitor
INS-0002980,AST-SEQ-POL-001514,2024-12-31,routine,Drone Team 1,fair,0,6,,no_action
INS-0002981,AST--RW-POL-006492,2025-03-30,routine,Crew C,fair,2,3,,no_action
INS-0002982,AST-SEQ-POL-001222,2025-05-12,storm_follow_up,Crew B,fair,0,6,,no_action
INS-0002983,AST-SEQ-POL-000227,2025-10-19,routine,Drone Team 1,poor,4,8,,urgent_repair
INS-0002984,AST-CQI-POL-005161,2024-12-25,routine,Crew A,fair,2,3,,no_action
INS-0002985,AST-CQI-TRA-005676,2025-05-23,routine,Crew A,fair,1,6,,no_action
INS-0002986,AST--RW-TRA-007834,2025-12-31,routine,Crew A,fair,2,3,,no_action
INS-0002987,AST-TSV-POL-004615,2025-02-25,routine,Crew C,good,1,6,,schedule_inspection
INS-0002988,AST-MKY-POL-002735,2026-05-12,routine,Crew B,fair,0,8,,no_action
INS-0002989,AST--RW-POL-006571,2025-10-25,pole_test,Drone Team 1,fair,1,1,,no_action
INS-0002990,AST-SEQ-TRA-000497,2025-05-20,routine,Drone Team 2,good,2,5,,no_action
INS-0002991,AST-SEQ-POL-001508,2026-03-07,routine,Crew A,fair,0,8,,no_action
INS-0002992,AST--RW-POL-006619,2025-07-16,thermal,Crew C,fair,4,3,,no_action
INS-0002993,AST-TSV-POL-004279,2025-07-14,routine,Drone Team 2,good,2,6,,no_action
INS-0002994,AST--RW-POL-007439,2025-02-07,vegetation,Crew A,fair,4,8,,schedule_repair
INS-0002995,AST--RW-POL-007873,2026-01-06,routine,Crew C,good,0,7,,no_action
INS-0002996,AST-TSV-POL-003426,2025-04-14,storm_follow_up,Crew C,poor,5,5,,schedule_inspection
INS-0002997,AST-CQI-POL-005545,2024-12-11,pole_test,Drone Team 1,good,2,0,,no_action
INS-0002998,AST--RW-POL-006432,2025-07-12,thermal,Crew B,poor,1,1,,schedule_inspection
INS-0002999,AST-CQI-SWI-005632,2026-05-15,routine,Drone Team 2,fair,3,7,,no_action
INS-0003000,AST--RW-TRA-006310,2025-05-04,routine,Drone Team 1,good,0,8,,no_action
INS-0003001,AST-SEQ-POL-002080,2025-11-17,drone,Crew C,good,0,2,,no_action
INS-0003002,AST-CQI-POL-005865,2025-04-10,pole_test,Drone Team 2,good,0,1,,no_action
INS-0003003,AST-TSV-POL-003716,2025-07-24,drone,Drone Team 1,fair,2,0,,schedule_repair
INS-0003004,AST-SEQ-POL-000027,2025-03-18,drone,Drone Team 2,good,0,3,,no_action
INS-0003005,AST-MKY-TRA-002988,2025-04-10,pole_test,Crew C,fair,4,1,,monitor
INS-0003006,AST--RW-POL-007611,2025-07-29,vegetation,Crew C,good,2,6,,urgent_repair
INS-0003007,AST-TSV-POL-003412,2026-02-05,vegetation,Crew B,good,2,7,,monitor
INS-0003008,AST--RW-POL-006463,2025-04-09,thermal,Crew C,very_poor,1,4,,schedule_inspection
INS-0003009,AST-SEQ-TRA-001372,2025-01-19,vegetation,Drone Team 1,good,5,7,,no_action
INS-0003010,AST-TSV-CON-004520,2025-12-13,vegetation,Crew B,fair,0,7,,no_action
INS-0003011,AST-SEQ-POL-000285,2025-07-17,routine,Crew A,fair,1,4,,no_action
INS-0003012,AST-MKY-POL-002813,2025-11-13,routine,Drone Team 2,fair,1,4,,no_action
INS-0003013,AST-SEQ-POL-000037,2026-01-09,routine,Crew C,good,1,2,,no_action
INS-0003014,AST-SEQ-POL-001042,2026-02-25,routine,Crew C,fair,1,7,,no_action
INS-0003015,AST-TSV-POL-003909,2025-08-04,storm_follow_up,Crew B,fair,2,5,,no_action
INS-0003016,AST-TSV-POL-003378,2026-02-12,routine,Crew B,fair,2,7,,no_action
INS-0003017,AST--RW-POL-007049,2025-12-05,vegetation,Crew A,very_poor,6,3,,schedule_inspection
INS-0003018,AST--RW-POL-007783,2024-12-29,vegetation,Drone Team 2,good,0,7,,no_action
INS-0003019,AST-MKY-POL-002256,2026-01-26,drone,Crew B,good,1,3,,no_action
INS-0003020,AST-TSV-POL-004864,2026-05-12,routine,Drone Team 1,fair,2,1,,no_action
INS-0003021,AST-MKY-POL-003291,2025-04-23,vegetation,Crew B,fair,3,7,,schedule_inspection
INS-0003022,AST--RW-POL-007682,2026-01-18,pole_test,Drone Team 2,fair,2,3,,no_action
INS-0003023,AST-SEQ-POL-000953,2025-09-25,drone,Crew C,poor,4,2,,schedule_inspection
INS-0003024,AST-MKY-POL-002439,2026-01-23,routine,Drone Team 1,poor,3,3,,urgent_repair
INS-0003025,AST-TSV-POL-003402,2025-02-11,vegetation,Drone Team 2,very_poor,3,0,,schedule_inspection
INS-0003026,AST-MKY-POL-002961,2025-07-11,vegetation,Drone Team 1,very_poor,3,5,,schedule_repair
INS-0003027,AST--RW-POL-007359,2025-06-06,routine,Drone Team 2,good,2,1,,no_action
INS-0003028,AST-SEQ-POL-000528,2025-05-17,routine,Crew B,fair,1,5,,no_action
INS-0003029,AST-MKY-POL-002967,2025-12-04,thermal,Crew B,very_poor,4,2,,urgent_repair
INS-0003030,AST-SEQ-TRA-000413,2025-06-18,thermal,Crew C,good,1,5,,no_action
INS-0003031,AST-TSV-POL-003930,2025-04-18,drone,Drone Team 2,good,0,3,,no_action
INS-0003032,AST-TSV-SEC-004160,2025-12-08,routine,Crew C,very_poor,3,7,,schedule_repair
INS-0003033,AST--RW-POL-007733,2025-04-04,vegetation,Drone Team 1,good,1,5,,no_action
INS-0003034,AST-MKY-SWI-002415,2025-09-20,routine,Drone Team 2,good,4,7,,schedule_repair
INS-0003035,AST-MKY-SWI-002186,2025-07-09,routine,Drone Team 2,good,2,0,,no_action
INS-0003036,AST-MKY-TRA-002948,2025-06-03,drone,Crew C,fair,1,7,,no_action
INS-0003037,AST--RW-POL-006643,2025-09-19,routine,Crew B,poor,1,7,,monitor
INS-0003038,AST-SEQ-POL-001490,2026-04-23,routine,Crew C,good,2,2,,monitor
INS-0003039,AST-SEQ-POL-002039,2025-09-18,storm_follow_up,Drone Team 1,good,3,2,,monitor
INS-0003040,AST-SEQ-TRA-001107,2024-12-23,storm_follow_up,Drone Team 2,good,0,4,,no_action
INS-0003041,AST-MKY-REC-003214,2026-05-04,storm_follow_up,Crew B,good,1,8,,no_action
INS-0003042,AST-SEQ-POL-002039,2026-03-01,drone,Drone Team 1,good,3,2,,urgent_repair
INS-0003043,AST-TSV-POL-003972,2024-12-08,drone,Crew A,very_poor,2,3,,schedule_inspection
INS-0003044,AST--RW-POL-007430,2025-11-05,vegetation,Crew C,good,2,5,,no_action
INS-0003045,AST-SEQ-POL-001376,2025-07-19,pole_test,Crew C,good,1,6,,no_action
INS-0003046,AST-SEQ-TRA-002108,2025-11-04,drone,Crew C,fair,0,8,,no_action
INS-0003047,AST-SEQ-REC-001488,2025-12-30,routine,Crew C,fair,2,3,,no_action
INS-0003048,AST-TSV-POL-003511,2025-09-20,vegetation,Crew C,good,3,6,,urgent_repair
INS-0003049,AST-TSV-POL-004531,2026-05-04,routine,Crew B,good,2,8,,no_action
INS-0003050,AST--RW-TRA-006833,2026-02-13,drone,Drone Team 2,fair,1,4,,no_action
INS-0003051,AST-SEQ-TRA-000713,2026-05-01,thermal,Crew A,good,1,0,,no_action
INS-0003052,AST-TSV-POL-004625,2026-02-03,routine,Crew A,very_poor,4,6,,monitor
INS-0003053,AST-SEQ-RIN-001639,2025-12-10,routine,Crew C,poor,2,7,,monitor
INS-0003054,AST-SEQ-POL-000251,2026-03-13,routine,Drone Team 1,good,1,1,,no_action
INS-0003055,AST-SEQ-POL-001881,2025-09-30,routine,Drone Team 2,good,1,0,,no_action
INS-0003056,AST-SEQ-POL-002035,2026-04-11,storm_follow_up,Drone Team 2,good,1,4,,no_action
INS-0003057,AST--RW-POL-006759,2025-12-07,pole_test,Drone Team 1,good,0,7,,no_action
INS-0003058,AST-TSV-POL-004138,2025-08-09,routine,Crew C,fair,1,4,,urgent_repair
INS-0003059,AST-SEQ-POL-001820,2026-03-07,routine,Crew B,good,4,1,,schedule_inspection
INS-0003060,AST-SEQ-POL-001587,2026-01-04,routine,Crew A,good,5,1,,no_action
INS-0003061,AST-CQI-POL-005503,2025-06-18,routine,Drone Team 2,very_poor,4,0,,schedule_inspection
INS-0003062,AST--RW-POL-007509,2025-04-28,vegetation,Crew B,fair,3,0,,no_action
INS-0003063,AST-TSV-CON-003974,2025-12-29,drone,Crew C,good,2,5,,monitor
INS-0003064,AST--RW-TRA-007224,2025-07-04,drone,Drone Team 1,fair,2,7,,no_action
INS-0003065,AST-CQI-CON-005628,2025-10-16,thermal,Crew C,fair,1,0,,no_action
INS-0003066,AST-CQI-POL-005925,2025-08-25,thermal,Crew B,fair,3,3,,monitor
INS-0003067,AST-SEQ-POL-001564,2025-06-20,routine,Drone Team 2,fair,0,3,,no_action
INS-0003068,AST-SEQ-POL-001627,2025-07-13,drone,Crew B,good,0,7,,no_action
INS-0003069,AST-TSV-POL-003721,2025-05-25,routine,Drone Team 1,fair,0,7,,no_action
INS-0003070,AST-SEQ-POL-000395,2026-01-18,vegetation,Drone Team 2,very_poor,1,1,,schedule_repair
INS-0003071,AST-SEQ-POL-000491,2026-05-08,routine,Crew C,good,4,8,,no_action
INS-0003072,AST--RW-POL-006830,2026-03-08,drone,Crew A,fair,2,2,,schedule_inspection
INS-0003073,AST-CQI-POL-005667,2026-01-28,drone,Drone Team 1,good,1,2,,schedule_repair
INS-0003074,AST-TSV-POL-004486,2025-02-21,vegetation,Drone Team 2,good,0,2,,no_action
INS-0003075,AST-MKY-CON-002312,2025-01-13,vegetation,Crew A,fair,2,6,,no_action
INS-0003076,AST--RW-SWI-006384,2025-11-14,routine,Drone Team 1,good,0,7,,no_action
INS-0003077,AST-TSV-POL-003894,2026-05-12,routine,Crew A,fair,2,5,,urgent_repair
INS-0003078,AST-MKY-POL-002738,2025-07-12,drone,Crew B,good,2,1,,no_action
INS-0003079,AST--RW-POL-006126,2025-09-08,routine,Crew C,very_poor,1,7,,schedule_repair
INS-0003080,AST-SEQ-POL-001115,2025-05-14,routine,Drone Team 2,fair,0,0,,no_action
INS-0003081,AST-CQI-POL-005397,2026-01-09,drone,Crew B,fair,0,0,,no_action
INS-0003082,AST-CQI-SWI-005205,2025-04-23,pole_test,Drone Team 2,poor,1,5,,urgent_repair
INS-0003083,AST-MKY-TRA-003187,2025-08-26,drone,Drone Team 1,fair,3,6,,no_action
INS-0003084,AST-SEQ-REC-000405,2025-11-24,pole_test,Drone Team 1,poor,3,2,,urgent_repair
INS-0003085,AST-CQI-TRA-005202,2026-01-15,routine,Crew A,good,3,0,,no_action
INS-0003086,AST-MKY-POL-002692,2025-01-11,routine,Drone Team 1,fair,1,5,,urgent_repair
INS-0003087,AST-TSV-POL-004281,2025-07-23,thermal,Drone Team 1,good,2,2,,monitor
INS-0003088,AST-CQI-SWI-004976,2026-01-27,routine,Crew C,good,0,0,,no_action
INS-0003089,AST-SEQ-REC-001488,2025-10-07,routine,Drone Team 1,fair,3,2,,schedule_inspection
INS-0003090,AST-SEQ-POL-002027,2025-07-02,storm_follow_up,Crew C,fair,2,7,,no_action
INS-0003091,AST-CQI-TRA-004977,2025-06-13,vegetation,Drone Team 2,fair,1,7,,no_action
INS-0003092,AST-MKY-POL-002405,2025-03-11,thermal,Drone Team 2,fair,3,2,,no_action
INS-0003093,AST--RW-POL-006280,2026-02-09,thermal,Crew B,good,2,2,,no_action
INS-0003094,AST--RW-POL-006446,2026-02-12,routine,Crew C,fair,1,0,,no_action
INS-0003095,AST-SEQ-POL-000256,2025-12-16,routine,Crew A,fair,2,2,,no_action
INS-0003096,AST-MKY-TRA-002490,2025-03-07,drone,Crew C,fair,3,3,,no_action
INS-0003097,AST-CQI-POL-005851,2026-03-28,vegetation,Crew B,fair,4,3,,monitor
INS-0003098,AST-CQI-POL-005388,2026-02-02,routine,Crew A,fair,2,0,,no_action
INS-0003099,AST-SEQ-POL-000684,2025-01-24,storm_follow_up,Drone Team 2,fair,1,2,,urgent_repair
INS-0003100,AST-TSV-POL-003671,2025-07-22,vegetation,Crew B,fair,3,1,,urgent_repair
INS-0003101,AST--RW-TRA-007827,2025-02-24,vegetation,Crew A,fair,1,3,,no_action
INS-0003102,AST--RW-CON-006743,2026-03-31,routine,Crew B,fair,3,0,,no_action
INS-0003103,AST-SEQ-CON-002128,2025-11-01,pole_test,Crew B,fair,3,2,,no_action
INS-0003104,AST-CQI-POL-004969,2025-02-06,routine,Crew C,good,0,5,,no_action
INS-0003105,AST-MKY-POL-002435,2026-03-20,routine,Crew B,fair,0,3,,no_action
INS-0003106,AST-CQI-POL-005203,2025-06-17,routine,Crew C,fair,1,8,,no_action
INS-0003107,AST-SEQ-SEC-000249,2024-12-25,routine,Crew A,good,1,2,,monitor
INS-0003108,AST--RW-TRA-006765,2025-10-23,routine,Drone Team 1,fair,0,4,,no_action
INS-0003109,AST-MKY-POL-002941,2025-05-09,routine,Crew B,poor,5,3,,monitor
INS-0003110,AST-SEQ-POL-000541,2025-09-13,thermal,Crew B,fair,3,3,,schedule_inspection
INS-0003111,AST--RW-POL-007564,2025-07-09,routine,Drone Team 1,good,2,2,,no_action
INS-0003112,AST-TSV-POL-003385,2025-01-02,routine,Crew A,poor,4,5,,monitor
INS-0003113,AST-TSV-POL-003408,2026-04-24,drone,Drone Team 2,good,0,4,,no_action
INS-0003114,AST--RW-TRA-007320,2025-08-06,pole_test,Drone Team 2,poor,4,4,,schedule_inspection
INS-0003115,AST-CQI-POL-005161,2025-04-23,routine,Drone Team 2,fair,1,2,,no_action
INS-0003116,AST-SEQ-POL-001056,2025-10-01,routine,Drone Team 1,fair,0,4,,no_action
INS-0003117,AST-CQI-POL-005464,2025-01-23,vegetation,Crew A,good,2,3,,no_action
INS-0003118,AST-SEQ-POL-000235,2025-04-15,pole_test,Crew A,fair,1,3,,no_action
INS-0003119,AST-CQI-POL-004908,2025-10-02,vegetation,Drone Team 2,fair,2,6,,no_action
INS-0003120,AST-MKY-SWI-002849,2026-03-20,thermal,Crew C,very_poor,2,2,,urgent_repair
INS-0003121,AST--RW-POL-006572,2025-04-22,routine,Crew B,fair,2,3,,no_action
INS-0003122,AST-CQI-POL-004967,2025-06-17,pole_test,Crew B,good,0,3,,no_action
INS-0003123,AST-TSV-TRA-004373,2025-08-15,vegetation,Crew C,fair,4,6,,schedule_repair
INS-0003124,AST-TSV-TRA-003533,2026-04-12,routine,Crew A,good,0,2,,no_action
INS-0003125,AST--RW-POL-006770,2025-01-05,thermal,Drone Team 2,good,2,5,,schedule_repair
INS-0003126,AST-SEQ-POL-000944,2026-02-28,thermal,Drone Team 1,good,1,8,,no_action
INS-0003127,AST-CQI-POL-004992,2025-07-10,drone,Crew A,fair,0,4,,no_action
INS-0003128,AST--RW-POL-006200,2025-06-03,routine,Crew A,fair,2,0,,urgent_repair
INS-0003129,AST-CQI-POL-005085,2025-11-11,routine,Drone Team 2,fair,3,7,,no_action
INS-0003130,AST-SEQ-SWI-001855,2026-02-23,routine,Drone Team 1,fair,1,4,,no_action
INS-0003131,AST-SEQ-POL-000443,2025-09-27,thermal,Drone Team 2,fair,4,8,,no_action
INS-0003132,AST-CQI-SEC-005417,2025-05-29,thermal,Crew C,fair,2,5,,no_action
INS-0003133,AST-TSV-CON-003417,2025-08-21,vegetation,Crew A,fair,2,2,,no_action
INS-0003134,AST-CQI-POL-005335,2025-06-18,thermal,Drone Team 2,good,0,6,,no_action
INS-0003135,AST-SEQ-POL-001258,2026-02-07,routine,Crew C,fair,3,3,,no_action
INS-0003136,AST-TSV-POL-004503,2025-10-15,routine,Crew C,fair,2,3,,no_action
INS-0003137,AST-MKY-POL-003144,2025-03-19,routine,Drone Team 2,good,2,5,,no_action
INS-0003138,AST-SEQ-TRA-002179,2024-12-26,storm_follow_up,Drone Team 2,good,3,1,,schedule_inspection
INS-0003139,AST-SEQ-SEC-001673,2025-07-20,routine,Crew A,poor,1,5,,monitor
INS-0003140,AST-TSV-POL-003743,2025-04-17,thermal,Drone Team 2,good,0,2,,no_action
INS-0003141,AST-SEQ-POL-000001,2025-06-08,pole_test,Drone Team 1,fair,2,7,,no_action
INS-0003142,AST-SEQ-POL-001316,2025-12-29,thermal,Crew B,good,0,1,,no_action
INS-0003143,AST-SEQ-TRA-001243,2025-03-14,routine,Crew A,good,1,3,,no_action
INS-0003144,AST-SEQ-TRA-000539,2025-04-08,vegetation,Crew A,fair,4,2,,schedule_repair
INS-0003145,AST-CQI-SWI-005669,2026-02-24,vegetation,Drone Team 1,very_poor,3,3,,schedule_inspection
INS-0003146,AST--RW-POL-007313,2026-03-24,drone,Drone Team 2,fair,0,0,,no_action
INS-0003147,AST-SEQ-POL-001703,2024-12-10,routine,Drone Team 1,good,3,4,,no_action
INS-0003148,AST-MKY-POL-002528,2025-09-18,routine,Drone Team 1,good,6,4,,urgent_repair
INS-0003149,AST--RW-RIN-007257,2025-11-25,routine,Crew B,good,1,6,,no_action
INS-0003150,AST-SEQ-POL-000546,2026-02-14,drone,Drone Team 2,poor,4,5,,schedule_inspection
INS-0003151,AST-TSV-TRA-004411,2025-03-24,drone,Crew B,good,3,2,,no_action
INS-0003152,AST--RW-SEC-007912,2025-04-23,routine,Drone Team 2,very_poor,7,1,,monitor
INS-0003153,AST-CQI-POL-005251,2025-04-14,routine,Drone Team 2,very_poor,2,1,,urgent_repair
INS-0003154,AST-MKY-SEC-002978,2026-03-08,storm_follow_up,Crew B,poor,2,0,,urgent_repair
INS-0003155,AST--RW-POL-007047,2024-12-14,drone,Drone Team 2,good,2,3,,no_action
INS-0003156,AST-CQI-POL-006072,2025-09-24,thermal,Drone Team 2,fair,0,4,,no_action
INS-0003157,AST--RW-POL-006636,2025-03-29,vegetation,Drone Team 2,good,2,5,,no_action
INS-0003158,AST-TSV-POL-004183,2026-05-07,vegetation,Crew A,fair,1,4,,no_action
INS-0003159,AST-MKY-POL-002528,2025-02-02,vegetation,Drone Team 2,fair,1,2,,monitor
INS-0003160,AST-TSV-SEC-004099,2025-07-24,thermal,Crew B,good,2,5,,no_action
INS-0003161,AST--RW-POL-006291,2025-12-01,routine,Drone Team 1,fair,2,7,,no_action
INS-0003162,AST-SEQ-POL-001002,2025-03-19,routine,Crew A,fair,2,2,,schedule_inspection
INS-0003163,AST-TSV-SWI-003938,2025-02-27,thermal,Drone Team 2,fair,3,8,,no_action
INS-0003164,AST-SEQ-SWI-002141,2025-05-04,routine,Drone Team 2,fair,0,0,,no_action
INS-0003165,AST-SEQ-POL-000954,2026-03-08,routine,Drone Team 2,good,1,6,,no_action
INS-0003166,AST-CQI-SWI-004929,2026-03-19,routine,Drone Team 2,good,0,5,,no_action
INS-0003167,AST-SEQ-POL-001710,2025-06-28,routine,Drone Team 1,fair,2,1,,no_action
INS-0003168,AST--RW-POL-007735,2026-05-05,routine,Crew C,good,2,7,,no_action
INS-0003169,AST--RW-POL-006761,2024-12-21,routine,Crew A,good,3,0,,no_action
INS-0003170,AST-MKY-POL-003129,2025-07-04,routine,Drone Team 1,fair,1,8,,no_action
INS-0003171,AST--RW-POL-006456,2026-03-08,thermal,Crew C,fair,1,0,,no_action
INS-0003172,AST-MKY-TRA-002794,2025-04-08,routine,Crew B,fair,1,4,,urgent_repair
INS-0003173,AST-TSV-POL-004294,2025-05-12,pole_test,Crew B,very_poor,4,5,,monitor
INS-0003174,AST-TSV-CON-004159,2025-06-14,vegetation,Crew C,very_poor,2,2,,urgent_repair
INS-0003175,AST--RW-REC-006292,2026-04-17,thermal,Drone Team 2,fair,2,4,,no_action
INS-0003176,AST--RW-POL-007363,2026-05-10,routine,Drone Team 1,good,3,7,,no_action
INS-0003177,AST-CQI-SEC-005681,2026-05-13,drone,Drone Team 2,good,2,7,,no_action
INS-0003178,AST-MKY-POL-003172,2025-12-18,storm_follow_up,Crew C,poor,1,4,,urgent_repair
INS-0003179,AST-TSV-POL-003393,2026-01-26,pole_test,Crew A,good,2,5,,schedule_inspection
INS-0003180,AST-SEQ-POL-001387,2025-07-04,routine,Drone Team 2,very_poor,2,4,,schedule_repair
INS-0003181,AST-SEQ-POL-001237,2025-05-15,routine,Crew A,fair,1,1,,no_action
INS-0003182,AST-SEQ-POL-000868,2025-09-13,routine,Crew A,fair,4,5,,no_action
INS-0003183,AST--RW-POL-006760,2025-06-06,routine,Crew C,good,3,6,,monitor
INS-0003184,AST-SEQ-POL-001105,2025-03-27,drone,Crew B,very_poor,3,1,,monitor
INS-0003185,AST-TSV-POL-003360,2026-03-21,pole_test,Drone Team 2,good,1,8,,schedule_repair
INS-0003186,AST-TSV-TRA-004821,2025-07-09,routine,Crew B,good,5,5,,schedule_inspection
INS-0003187,AST-SEQ-POL-001225,2026-05-08,routine,Crew A,fair,1,3,,no_action
INS-0003188,AST-SEQ-TRA-001557,2025-04-17,routine,Crew C,good,2,5,,no_action
INS-0003189,AST--RW-TRA-007850,2025-02-06,routine,Crew C,fair,1,8,,no_action
INS-0003190,AST-SEQ-POL-001771,2025-01-16,routine,Drone Team 2,fair,0,8,,no_action
INS-0003191,AST-MKY-POL-002715,2025-03-22,routine,Crew C,good,2,3,,no_action
INS-0003192,AST-CQI-POL-005745,2025-09-13,storm_follow_up,Crew B,fair,1,8,,no_action
INS-0003193,AST-TSV-RIN-003609,2025-04-18,routine,Crew A,good,0,3,,no_action
INS-0003194,AST-SEQ-POL-000145,2026-03-12,vegetation,Crew A,good,1,3,,no_action
INS-0003195,AST-TSV-POL-003388,2025-02-25,pole_test,Drone Team 2,fair,1,7,,schedule_inspection
INS-0003196,AST-SEQ-POL-001840,2025-08-09,thermal,Crew B,very_poor,1,6,,schedule_inspection
INS-0003197,AST--RW-TRA-006478,2026-01-25,routine,Crew B,good,1,4,,no_action
INS-0003198,AST-TSV-TRA-004758,2025-08-24,drone,Drone Team 2,fair,2,4,,no_action
INS-0003199,AST-MKY-POL-003155,2025-02-18,vegetation,Crew A,fair,2,7,,monitor
INS-0003200,AST-TSV-CON-003779,2026-01-30,routine,Drone Team 1,fair,2,7,,no_action
INS-0003201,AST--RW-TRA-007500,2025-06-15,routine,Crew B,fair,2,0,,no_action
INS-0003202,AST-MKY-SEC-003061,2025-09-18,routine,Drone Team 2,good,2,5,,no_action
INS-0003203,AST-SEQ-POL-001308,2025-04-06,routine,Drone Team 1,good,1,1,,no_action
INS-0003204,AST--RW-TRA-007330,2025-10-20,routine,Crew A,fair,0,0,,no_action
INS-0003205,AST-TSV-POL-004687,2026-02-18,routine,Crew B,good,0,5,,no_action
INS-0003206,AST-TSV-POL-004359,2025-11-05,storm_follow_up,Drone Team 2,good,1,8,,no_action
INS-0003207,AST-SEQ-CON-000642,2025-10-26,drone,Crew A,poor,1,4,,schedule_inspection
INS-0003208,AST-TSV-POL-004494,2025-07-01,vegetation,Crew B,good,0,6,,no_action
INS-0003209,AST--RW-SWI-006983,2025-01-22,routine,Drone Team 2,good,0,5,,no_action
INS-0003210,AST-MKY-POL-002395,2025-07-14,pole_test,Crew B,good,2,3,,no_action
INS-0003211,AST-SEQ-POL-000792,2026-01-24,routine,Crew B,good,4,0,,monitor
INS-0003212,AST-CQI-SWI-005702,2024-12-08,vegetation,Crew B,very_poor,3,8,,schedule_repair
INS-0003213,AST-MKY-POL-002447,2025-06-10,routine,Drone Team 1,fair,2,0,,no_action
INS-0003214,AST-CQI-POL-005351,2024-11-24,routine,Drone Team 1,fair,2,2,,no_action
INS-0003215,AST-MKY-POL-002842,2025-10-27,routine,Crew A,good,3,7,,no_action
INS-0003216,AST--RW-POL-006669,2025-03-10,routine,Crew A,good,5,7,,no_action
INS-0003217,AST--RW-POL-006212,2025-04-30,routine,Crew A,poor,2,4,,urgent_repair
INS-0003218,AST-SEQ-POL-000937,2025-04-01,thermal,Drone Team 1,good,2,8,,no_action
INS-0003219,AST-MKY-POL-002361,2025-01-07,drone,Crew A,good,4,6,,monitor
INS-0003220,AST-SEQ-SEC-001425,2025-11-01,routine,Drone Team 1,fair,1,5,,monitor
INS-0003221,AST-MKY-POL-002212,2025-05-17,pole_test,Crew B,very_poor,1,1,,schedule_repair
INS-0003222,AST-SEQ-CON-000428,2025-11-30,thermal,Crew A,fair,2,4,,no_action
INS-0003223,AST-SEQ-POL-001063,2025-11-24,drone,Crew C,fair,1,2,,no_action
INS-0003224,AST-SEQ-POL-000925,2024-12-03,drone,Drone Team 2,poor,4,0,,schedule_repair
INS-0003225,AST-TSV-POL-004288,2025-10-16,thermal,Drone Team 1,good,1,4,,no_action
INS-0003226,AST-MKY-REC-003198,2025-06-15,storm_follow_up,Drone Team 2,poor,4,6,,urgent_repair
INS-0003227,AST--RW-POL-007580,2025-10-15,storm_follow_up,Crew A,fair,3,3,,schedule_inspection
INS-0003228,AST--RW-POL-007016,2026-04-15,routine,Crew A,good,1,4,,no_action
INS-0003229,AST-CQI-POL-005639,2026-02-20,drone,Drone Team 2,good,0,0,,no_action
INS-0003230,AST-TSV-POL-003473,2025-02-12,routine,Crew A,good,1,8,,schedule_repair
INS-0003231,AST-MKY-POL-002287,2025-08-01,drone,Crew C,very_poor,1,6,,schedule_repair
INS-0003232,AST-SEQ-TRA-001160,2026-03-09,pole_test,Crew B,fair,3,2,,no_action
INS-0003233,AST--RW-TRA-007467,2025-04-12,thermal,Drone Team 1,fair,5,4,,schedule_inspection
INS-0003234,AST-MKY-POL-002933,2024-12-19,drone,Crew C,fair,6,5,,urgent_repair
INS-0003235,AST-MKY-TRA-002988,2024-12-22,vegetation,Crew A,good,3,0,,schedule_repair
INS-0003236,AST-CQI-POL-005237,2025-04-20,routine,Crew B,good,1,8,,no_action
INS-0003237,AST-CQI-CON-005387,2025-07-06,routine,Crew B,good,1,3,,no_action
INS-0003238,AST--RW-POL-006465,2025-08-23,routine,Crew C,fair,0,1,,no_action
INS-0003239,AST--RW-RIN-007155,2025-05-14,routine,Crew C,good,2,4,,no_action
INS-0003240,AST-CQI-POL-005442,2025-09-09,routine,Crew B,fair,4,1,,no_action
INS-0003241,AST--RW-POL-007847,2025-03-14,vegetation,Drone Team 2,fair,1,3,,no_action
