work_order_id,asset_id,feeder_id,region_id,work_type,priority,status,created_date,scheduled_date,completed_date,estimated_hours,estimated_cost_aud,crew_type,depot_id
WO-0002971,,FDR-SEQ-0034,REG-SEQ,vegetation_treatment,low,scheduled,2024-12-22,2025-01-08,,16.2,16099.49,line_crew,DEP-SEQ-0002
WO-0002972,AST--RW-POL-007897,FDR--RW-0128,REG-RW,replacement,medium,completed,2025-08-24,2025-09-25,2025-10-17,14.1,5600.16,substation_crew,DEP--RW-0012
WO-0002973,,FDR-TSV-0068,REG-TSV,replacement,high,completed,2024-08-05,2024-10-26,2024-11-24,28.3,12129.04,vegetation_crew,DEP-TSV-0006
WO-0002974,AST-SEQ-SEC-000573,FDR-SEQ-0011,REG-SEQ,inspection,medium,scheduled,2025-03-16,2025-05-10,,17.2,9239.76,line_crew,DEP-SEQ-0001
WO-0002975,AST-SEQ-TRA-002108,FDR-SEQ-0041,REG-SEQ,repair,high,in_progress,2025-11-14,2026-01-11,,33.7,15995.25,line_crew,DEP-SEQ-0002
WO-0002976,,FDR-SEQ-0030,REG-SEQ,inspection,low,completed,2025-12-30,2026-02-06,2026-02-09,10.8,14680.89,substation_crew,DEP-SEQ-0002
WO-0002977,AST-SEQ-POL-001957,FDR-SEQ-0038,REG-SEQ,planned_maintenance,medium,in_progress,2026-04-18,2026-06-23,,7.5,3830.19,substation_crew,DEP-SEQ-0002
WO-0002978,,FDR-MKY-0052,REG-MKY,vegetation_treatment,medium,scheduled,2026-05-14,2026-07-05,,28.5,9539.5,substation_crew,DEP-MKY-0004
WO-0002979,,FDR-MKY-0060,REG-MKY,inspection,low,scheduled,2025-04-05,2025-07-04,,2.8,5826.7,vegetation_crew,DEP-MKY-0005
WO-0002980,,FDR-TSV-0082,REG-TSV,vegetation_treatment,medium,in_progress,2024-11-14,2024-12-14,,22.7,15151.16,substation_crew,DEP-TSV-0006
WO-0002981,AST-TSV-POL-003703,FDR-TSV-0071,REG-TSV,storm_response,high,cancelled,2024-10-26,2024-12-16,,3.0,8105.36,vegetation_crew,DEP-TSV-0008
WO-0002982,AST-SEQ-CON-000067,FDR-SEQ-0002,REG-SEQ,vegetation_treatment,high,scheduled,2025-08-08,2025-09-19,,35.4,12346.5,vegetation_crew,DEP-SEQ-0003
WO-0002983,AST--RW-POL-006132,FDR--RW-0109,REG-RW,repair,high,completed,2025-10-16,2025-10-26,2025-11-10,16.4,16284.9,drone_team,DEP--RW-0012
WO-0002984,AST-MKY-POL-002586,FDR-MKY-0050,REG-MKY,access_remediation,urgent,in_progress,2024-10-12,2024-11-23,,7.4,9884.66,substation_crew,DEP-MKY-0005
WO-0002985,,FDR-CQI-0106,REG-CQI,vegetation_treatment,medium,scheduled,2024-10-09,2024-11-09,,4.3,5951.11,line_crew,DEP-CQI-0010
WO-0002986,AST-TSV-POL-003683,FDR-TSV-0070,REG-TSV,replacement,high,scheduled,2026-01-03,2026-01-24,,30.8,11937.39,substation_crew,DEP-TSV-0008
WO-0002987,,FDR-TSV-0070,REG-TSV,inspection,medium,approved,2026-01-27,2026-04-15,,22.8,16179.29,substation_crew,DEP-TSV-0006
WO-0002988,,FDR--RW-0117,REG-RW,access_remediation,low,scheduled,2024-07-13,2024-08-11,,29.3,20423.13,substation_crew,DEP--RW-0011
WO-0002989,AST-TSV-CON-003678,FDR-TSV-0070,REG-TSV,inspection,medium,in_progress,2024-06-23,2024-08-28,,7.5,9398.7,drone_team,DEP-TSV-0007
WO-0002990,AST-TSV-POL-004860,FDR-TSV-0088,REG-TSV,access_remediation,high,in_progress,2025-11-16,2026-01-03,,3.5,11009.21,line_crew,DEP-TSV-0008
WO-0002991,AST-MKY-POL-002417,FDR-MKY-0046,REG-MKY,replacement,medium,scheduled,2025-05-16,2025-08-07,,24.6,13231.61,vegetation_crew,DEP-MKY-0005
WO-0002992,AST-SEQ-TRA-001165,FDR-SEQ-0021,REG-SEQ,planned_maintenance,low,scheduled,2024-06-14,2024-09-04,,9.0,7232.24,drone_team,DEP-SEQ-0002
WO-0002993,AST-TSV-POL-003824,FDR-TSV-0072,REG-TSV,storm_response,low,in_progress,2026-03-24,2026-05-21,,28.5,13594.16,substation_crew,DEP-TSV-0007
WO-0002994,AST-TSV-POL-003440,FDR-TSV-0066,REG-TSV,inspection,medium,scheduled,2024-12-06,2025-02-02,,32.8,8132.57,line_crew,DEP-TSV-0008
WO-0002995,AST-CQI-POL-004897,FDR-CQI-0089,REG-CQI,inspection,low,in_progress,2025-10-31,2025-11-05,,15.0,10879.15,vegetation_crew,DEP-CQI-0010
WO-0002996,,FDR--RW-0119,REG-RW,inspection,high,draft,2026-05-02,2026-05-24,,27.0,13531.46,drone_team,DEP--RW-0011
WO-0002997,AST-SEQ-TRA-001289,FDR-SEQ-0024,REG-SEQ,replacement,medium,completed,2026-04-13,2026-05-22,2026-05-26,3.0,4931.43,vegetation_crew,DEP-SEQ-0001
WO-0002998,AST--RW-POL-006149,FDR--RW-0109,REG-RW,storm_response,urgent,scheduled,2024-05-25,2024-06-29,,30.5,16443.64,substation_crew,DEP--RW-0013
WO-0002999,AST-TSV-POL-004028,FDR-TSV-0076,REG-TSV,replacement,medium,scheduled,2025-09-07,2025-10-02,,32.1,13630.4,drone_team,DEP-TSV-0008
WO-0003000,AST-MKY-TRA-002426,FDR-MKY-0046,REG-MKY,replacement,medium,completed,2025-04-11,2025-05-25,2025-06-18,9.5,6711.11,vegetation_crew,DEP-MKY-0004
WO-0003001,AST-MKY-POL-003191,FDR-MKY-0062,REG-MKY,inspection,urgent,scheduled,2025-01-15,2025-02-28,,26.4,8039.62,vegetation_crew,DEP-MKY-0004
WO-0003002,,FDR-TSV-0075,REG-TSV,inspection,high,completed,2025-03-07,2025-03-14,2025-04-05,32.1,13236.68,line_crew,DEP-TSV-0008
WO-0003003,,FDR--RW-0122,REG-RW,replacement,urgent,in_progress,2024-07-18,2024-07-23,,17.2,11140.26,substation_crew,DEP--RW-0013
WO-0003004,,FDR-SEQ-0042,REG-SEQ,inspection,medium,scheduled,2025-05-09,2025-05-29,,22.9,16047.76,substation_crew,DEP-SEQ-0002
WO-0003005,AST-MKY-POL-002994,FDR-MKY-0058,REG-MKY,vegetation_treatment,high,completed,2025-10-18,2025-11-27,2025-12-27,15.1,13647.43,substation_crew,DEP-MKY-0005
WO-0003006,AST-SEQ-POL-000925,FDR-SEQ-0017,REG-SEQ,replacement,high,scheduled,2024-09-17,2024-12-04,,32.0,13108.66,line_crew,DEP-SEQ-0003
WO-0003007,,FDR-TSV-0076,REG-TSV,planned_maintenance,medium,completed,2024-09-30,2024-10-22,2024-11-04,8.4,7756.99,vegetation_crew,DEP-TSV-0007
WO-0003008,,FDR-SEQ-0008,REG-SEQ,replacement,medium,completed,2025-05-25,2025-07-04,2025-07-11,8.2,8949.08,vegetation_crew,DEP-SEQ-0002
WO-0003009,,FDR--RW-0120,REG-RW,planned_maintenance,medium,in_progress,2024-06-30,2024-07-09,,12.9,12372.5,line_crew,DEP--RW-0013
WO-0003010,AST-SEQ-POL-001331,FDR-SEQ-0025,REG-SEQ,inspection,medium,completed,2026-05-02,2026-07-18,2026-08-03,8.7,4351.53,vegetation_crew,DEP-SEQ-0001
WO-0003011,,FDR-CQI-0098,REG-CQI,storm_response,medium,cancelled,2026-04-30,2026-05-14,,24.5,13363.68,vegetation_crew,DEP-CQI-0010
WO-0003012,AST-TSV-POL-003420,FDR-TSV-0066,REG-TSV,inspection,medium,cancelled,2025-06-28,2025-07-09,,27.2,9205.88,line_crew,DEP-TSV-0007
WO-0003013,AST-TSV-POL-004322,FDR-TSV-0080,REG-TSV,vegetation_treatment,medium,scheduled,2024-07-19,2024-07-27,,26.2,7899.96,substation_crew,DEP-TSV-0006
WO-0003014,AST-SEQ-POL-001972,FDR-SEQ-0038,REG-SEQ,vegetation_treatment,high,completed,2025-08-17,2025-11-08,2025-11-29,12.2,4651.86,line_crew,DEP-SEQ-0001
WO-0003015,AST-MKY-POL-002588,FDR-MKY-0050,REG-MKY,replacement,low,approved,2025-10-11,2025-10-19,,10.3,4858.82,substation_crew,DEP-MKY-0004
WO-0003016,AST--RW-TRA-007476,FDR--RW-0124,REG-RW,repair,urgent,completed,2024-11-30,2024-12-06,2024-12-06,9.7,10968.91,substation_crew,DEP--RW-0013
WO-0003017,,FDR-TSV-0088,REG-TSV,repair,high,in_progress,2025-12-09,2026-01-10,,14.3,11974.69,drone_team,DEP-TSV-0007
WO-0003018,AST-MKY-TRA-002971,FDR-MKY-0058,REG-MKY,inspection,urgent,approved,2025-04-02,2025-05-08,,27.4,20217.72,vegetation_crew,DEP-MKY-0005
WO-0003019,AST--RW-TRA-006556,FDR--RW-0113,REG-RW,repair,low,in_progress,2026-05-08,2026-07-30,,19.0,5440.07,vegetation_crew,DEP--RW-0012
WO-0003020,AST-SEQ-POL-001594,FDR-SEQ-0030,REG-SEQ,planned_maintenance,high,scheduled,2024-10-23,2024-12-06,,16.2,12286.23,line_crew,DEP-SEQ-0001
WO-0003021,AST-MKY-TRA-002904,FDR-MKY-0057,REG-MKY,planned_maintenance,urgent,cancelled,2026-01-07,2026-03-04,,26.9,15403.5,vegetation_crew,DEP-MKY-0004
WO-0003022,,FDR-MKY-0051,REG-MKY,inspection,high,completed,2026-02-26,2026-04-13,2026-04-13,34.1,16013.38,line_crew,DEP-MKY-0004
WO-0003023,AST-CQI-REC-005764,FDR-CQI-0102,REG-CQI,vegetation_treatment,medium,scheduled,2025-09-28,2025-12-03,,12.8,13712.71,line_crew,DEP-CQI-0010
WO-0003024,,FDR-SEQ-0038,REG-SEQ,storm_response,high,completed,2024-11-26,2024-12-23,2025-01-08,26.3,9180.74,drone_team,DEP-SEQ-0003
WO-0003025,,FDR-SEQ-0025,REG-SEQ,repair,high,cancelled,2024-10-18,2024-10-23,,5.0,11235.39,vegetation_crew,DEP-SEQ-0001
WO-0003026,,FDR-SEQ-0018,REG-SEQ,planned_maintenance,urgent,completed,2025-07-09,2025-09-16,2025-10-13,32.2,17475.65,line_crew,DEP-SEQ-0002
WO-0003027,AST-CQI-POL-005108,FDR-CQI-0092,REG-CQI,repair,urgent,cancelled,2024-05-17,2024-08-02,,9.8,14542.38,line_crew,DEP-CQI-0009
WO-0003028,AST-SEQ-POL-000926,FDR-SEQ-0017,REG-SEQ,replacement,medium,scheduled,2024-08-24,2024-09-26,,12.8,8948.26,vegetation_crew,DEP-SEQ-0002
WO-0003029,AST-TSV-POL-003358,FDR-TSV-0066,REG-TSV,vegetation_treatment,low,in_progress,2025-06-23,2025-09-10,,3.8,12011.48,vegetation_crew,DEP-TSV-0007
WO-0003030,AST--RW-TRA-006998,FDR--RW-0118,REG-RW,inspection,low,completed,2024-12-25,2025-02-08,2025-02-26,28.1,17793.69,vegetation_crew,DEP--RW-0013
WO-0003031,AST-MKY-POL-002316,FDR-MKY-0045,REG-MKY,planned_maintenance,urgent,cancelled,2025-10-04,2025-12-03,,18.7,11267.96,vegetation_crew,DEP-MKY-0004
WO-0003032,AST-SEQ-POL-001001,FDR-SEQ-0018,REG-SEQ,planned_maintenance,medium,cancelled,2025-02-20,2025-03-04,,29.2,19729.1,vegetation_crew,DEP-SEQ-0002
WO-0003033,AST-CQI-POL-005545,FDR-CQI-0099,REG-CQI,vegetation_treatment,high,scheduled,2025-05-22,2025-07-03,,3.4,6733.2,vegetation_crew,DEP-CQI-0010
WO-0003034,AST-TSV-POL-004020,FDR-TSV-0076,REG-TSV,repair,medium,scheduled,2025-03-16,2025-04-23,,32.1,14999.93,vegetation_crew,DEP-TSV-0006
WO-0003035,AST--RW-POL-006732,FDR--RW-0115,REG-RW,repair,medium,approved,2025-06-12,2025-08-03,,23.1,11116.51,line_crew,DEP--RW-0011
WO-0003036,,FDR--RW-0124,REG-RW,inspection,medium,scheduled,2024-11-04,2024-12-10,,35.8,11910.9,line_crew,DEP--RW-0011
WO-0003037,AST--RW-POL-006475,FDR--RW-0112,REG-RW,replacement,urgent,completed,2026-04-09,2026-06-30,2026-07-25,5.6,12744.35,substation_crew,DEP--RW-0013
WO-0003038,,FDR-MKY-0046,REG-MKY,access_remediation,medium,draft,2024-07-12,2024-10-07,,31.4,9529.88,drone_team,DEP-MKY-0004
WO-0003039,AST-MKY-POL-002768,FDR-MKY-0055,REG-MKY,access_remediation,high,scheduled,2025-05-07,2025-07-07,,12.1,6928.63,substation_crew,DEP-MKY-0005
WO-0003040,AST-TSV-TRA-003416,FDR-TSV-0066,REG-TSV,planned_maintenance,low,completed,2024-07-15,2024-08-04,2024-08-08,6.9,11281.83,substation_crew,DEP-TSV-0006
WO-0003041,AST--RW-TRA-006690,FDR--RW-0115,REG-RW,inspection,urgent,in_progress,2025-07-15,2025-07-23,,33.3,13439.49,line_crew,DEP--RW-0012
WO-0003042,,FDR-SEQ-0020,REG-SEQ,repair,high,cancelled,2024-07-10,2024-09-18,,16.4,6048.99,substation_crew,DEP-SEQ-0003
WO-0003043,,FDR-CQI-0107,REG-CQI,inspection,high,completed,2025-05-16,2025-07-06,2025-07-31,8.5,10320.06,drone_team,DEP-CQI-0010
WO-0003044,AST-TSV-POL-004235,FDR-TSV-0079,REG-TSV,vegetation_treatment,high,in_progress,2025-08-14,2025-08-22,,18.9,14094.37,vegetation_crew,DEP-TSV-0007
WO-0003045,,FDR-TSV-0069,REG-TSV,repair,medium,in_progress,2025-04-11,2025-05-21,,14.3,4529.85,line_crew,DEP-TSV-0008
WO-0003046,AST-SEQ-POL-000915,FDR-SEQ-0017,REG-SEQ,inspection,medium,in_progress,2025-04-17,2025-07-13,,28.7,14673.57,drone_team,DEP-SEQ-0003
WO-0003047,,FDR-SEQ-0005,REG-SEQ,storm_response,medium,scheduled,2024-08-24,2024-10-07,,23.9,7550.16,drone_team,DEP-SEQ-0001
WO-0003048,,FDR-TSV-0070,REG-TSV,inspection,medium,scheduled,2025-02-09,2025-03-17,,9.4,3824.87,substation_crew,DEP-TSV-0008
WO-0003049,AST-TSV-TRA-004554,FDR-TSV-0084,REG-TSV,storm_response,high,completed,2026-04-27,2026-05-31,2026-06-01,25.4,9814.13,vegetation_crew,DEP-TSV-0007
WO-0003050,AST-CQI-CON-005405,FDR-CQI-0097,REG-CQI,replacement,high,scheduled,2025-03-31,2025-05-22,,17.1,15906.89,substation_crew,DEP-CQI-0010
WO-0003051,AST--RW-POL-007897,FDR--RW-0128,REG-RW,inspection,high,in_progress,2025-09-08,2025-11-13,,18.2,6136.43,substation_crew,DEP--RW-0011
WO-0003052,AST-CQI-POL-005432,FDR-CQI-0097,REG-CQI,planned_maintenance,low,completed,2025-02-22,2025-04-19,2025-05-12,10.2,4071.82,line_crew,DEP-CQI-0010
WO-0003053,AST--RW-CON-006904,FDR--RW-0117,REG-RW,vegetation_treatment,medium,scheduled,2026-02-25,2026-04-06,,13.8,11335.28,line_crew,DEP--RW-0012
WO-0003054,AST-TSV-SWI-003676,FDR-TSV-0070,REG-TSV,replacement,high,scheduled,2025-03-25,2025-05-14,,25.5,15253.32,vegetation_crew,DEP-TSV-0008
WO-0003055,AST-MKY-POL-002801,FDR-MKY-0056,REG-MKY,repair,low,in_progress,2025-01-04,2025-03-16,,32.0,7785.53,line_crew,DEP-MKY-0004
WO-0003056,AST--RW-TRA-007598,FDR--RW-0125,REG-RW,vegetation_treatment,medium,in_progress,2024-12-07,2025-01-09,,4.2,8478.11,substation_crew,DEP--RW-0013
WO-0003057,AST--RW-POL-006810,FDR--RW-0116,REG-RW,repair,medium,draft,2024-12-05,2025-01-10,,34.9,9394.42,line_crew,DEP--RW-0013
WO-0003058,AST-SEQ-SEC-000223,FDR-SEQ-0005,REG-SEQ,planned_maintenance,low,completed,2024-12-24,2025-02-08,2025-02-21,11.2,6544.82,substation_crew,DEP-SEQ-0002
WO-0003059,AST-CQI-POL-005451,FDR-CQI-0097,REG-CQI,inspection,high,approved,2025-07-26,2025-09-30,,31.0,15040.48,vegetation_crew,DEP-CQI-0009
WO-0003060,,FDR-TSV-0078,REG-TSV,planned_maintenance,medium,in_progress,2024-10-12,2024-12-18,,17.9,10128.95,drone_team,DEP-TSV-0007
WO-0003061,AST--RW-POL-007582,FDR--RW-0125,REG-RW,inspection,medium,scheduled,2026-04-04,2026-06-23,,23.5,16648.34,drone_team,DEP--RW-0013
WO-0003062,,FDR-TSV-0069,REG-TSV,vegetation_treatment,medium,cancelled,2025-01-31,2025-02-23,,33.9,15607.6,vegetation_crew,DEP-TSV-0007
WO-0003063,AST-MKY-CON-003124,FDR-MKY-0061,REG-MKY,vegetation_treatment,medium,in_progress,2025-07-08,2025-09-04,,27.7,16781.19,vegetation_crew,DEP-MKY-0004
WO-0003064,AST-TSV-POL-003479,FDR-TSV-0067,REG-TSV,vegetation_treatment,high,completed,2026-02-25,2026-03-06,2026-03-17,31.9,10142.77,vegetation_crew,DEP-TSV-0008
WO-0003065,AST-TSV-POL-004098,FDR-TSV-0077,REG-TSV,planned_maintenance,medium,completed,2024-09-19,2024-10-03,2024-10-21,29.7,16613.02,line_crew,DEP-TSV-0007
WO-0003066,,FDR-CQI-0100,REG-CQI,planned_maintenance,medium,completed,2026-02-12,2026-04-24,2026-05-03,14.5,11127.67,vegetation_crew,DEP-CQI-0009
WO-0003067,AST-TSV-POL-003631,FDR-TSV-0069,REG-TSV,planned_maintenance,urgent,in_progress,2025-03-26,2025-06-09,,30.5,16204.29,substation_crew,DEP-TSV-0007
WO-0003068,,FDR-TSV-0088,REG-TSV,repair,medium,completed,2025-05-04,2025-07-14,2025-07-25,31.7,17400.43,substation_crew,DEP-TSV-0008
WO-0003069,,FDR--RW-0128,REG-RW,inspection,high,completed,2026-04-09,2026-06-10,2026-07-01,33.8,9405.97,vegetation_crew,DEP--RW-0013
WO-0003070,AST-TSV-POL-003687,FDR-TSV-0070,REG-TSV,vegetation_treatment,low,completed,2026-01-21,2026-04-11,2026-04-19,35.8,12686.57,substation_crew,DEP-TSV-0007
WO-0003071,AST-CQI-TRA-005905,FDR-CQI-0105,REG-CQI,planned_maintenance,medium,completed,2025-03-16,2025-03-19,2025-03-19,20.9,10232.92,substation_crew,DEP-CQI-0009
WO-0003072,AST-MKY-POL-002230,FDR-MKY-0043,REG-MKY,planned_maintenance,urgent,in_progress,2025-12-17,2026-03-05,,27.8,13238.39,vegetation_crew,DEP-MKY-0004
WO-0003073,,FDR-SEQ-0027,REG-SEQ,repair,high,scheduled,2025-11-26,2026-02-17,,25.4,5968.2,vegetation_crew,DEP-SEQ-0001
WO-0003074,AST-TSV-SEC-003843,FDR-TSV-0073,REG-TSV,inspection,high,scheduled,2025-07-25,2025-08-23,,34.6,15789.49,drone_team,DEP-TSV-0008
WO-0003075,AST-TSV-TRA-004690,FDR-TSV-0086,REG-TSV,vegetation_treatment,low,in_progress,2024-08-13,2024-09-24,,6.1,10708.13,substation_crew,DEP-TSV-0008
WO-0003076,,FDR-MKY-0047,REG-MKY,inspection,low,completed,2026-01-12,2026-02-05,2026-02-10,25.8,14089.43,vegetation_crew,DEP-MKY-0004
WO-0003077,,FDR-SEQ-0035,REG-SEQ,storm_response,low,completed,2025-12-28,2026-02-26,2026-03-27,20.8,9723.53,vegetation_crew,DEP-SEQ-0003
WO-0003078,AST--RW-POL-007585,FDR--RW-0125,REG-RW,vegetation_treatment,low,in_progress,2024-06-07,2024-07-04,,34.8,9347.81,drone_team,DEP--RW-0011
WO-0003079,,FDR-SEQ-0022,REG-SEQ,access_remediation,urgent,scheduled,2024-09-18,2024-10-14,,10.5,5870.56,substation_crew,DEP-SEQ-0003
WO-0003080,,FDR-CQI-0094,REG-CQI,vegetation_treatment,medium,cancelled,2026-04-20,2026-05-31,,23.3,15934.56,substation_crew,DEP-CQI-0010
WO-0003081,,FDR-SEQ-0028,REG-SEQ,replacement,medium,in_progress,2024-10-25,2025-01-17,,14.1,3846.64,substation_crew,DEP-SEQ-0001
WO-0003082,,FDR-TSV-0077,REG-TSV,inspection,low,scheduled,2025-09-08,2025-12-07,,26.0,17845.17,substation_crew,DEP-TSV-0006
WO-0003083,,FDR-TSV-0078,REG-TSV,planned_maintenance,medium,cancelled,2025-06-14,2025-08-30,,27.4,15564.46,line_crew,DEP-TSV-0006
WO-0003084,AST-SEQ-POL-000123,FDR-SEQ-0003,REG-SEQ,inspection,low,scheduled,2025-10-17,2025-10-30,,12.9,14383.17,drone_team,DEP-SEQ-0002
WO-0003085,AST-SEQ-POL-000829,FDR-SEQ-0015,REG-SEQ,replacement,urgent,in_progress,2025-01-28,2025-03-12,,22.5,13270.43,substation_crew,DEP-SEQ-0001
WO-0003086,AST-MKY-CON-002295,FDR-MKY-0044,REG-MKY,vegetation_treatment,medium,completed,2024-11-23,2025-02-20,2025-03-09,24.3,12768.52,line_crew,DEP-MKY-0005
WO-0003087,,FDR--RW-0128,REG-RW,planned_maintenance,high,in_progress,2025-07-25,2025-09-03,,18.7,6264.33,vegetation_crew,DEP--RW-0012
WO-0003088,AST-CQI-POL-005413,FDR-CQI-0097,REG-CQI,planned_maintenance,urgent,scheduled,2024-06-29,2024-08-02,,31.3,15110.63,vegetation_crew,DEP-CQI-0009
WO-0003089,AST-MKY-POL-003098,FDR-MKY-0060,REG-MKY,planned_maintenance,medium,completed,2025-05-15,2025-07-15,2025-08-01,11.2,7226.89,vegetation_crew,DEP-MKY-0004
WO-0003090,AST-SEQ-POL-002017,FDR-SEQ-0039,REG-SEQ,vegetation_treatment,urgent,approved,2024-06-01,2024-07-08,,23.1,10168.34,drone_team,DEP-SEQ-0001
WO-0003091,AST-SEQ-SWI-000004,FDR-SEQ-0001,REG-SEQ,storm_response,high,completed,2025-02-07,2025-04-06,2025-04-09,19.4,8620.3,drone_team,DEP-SEQ-0001
WO-0003092,AST-TSV-POL-004391,FDR-TSV-0081,REG-TSV,inspection,low,scheduled,2025-05-13,2025-07-27,,25.4,15382.37,substation_crew,DEP-TSV-0006
WO-0003093,AST-TSV-CON-004050,FDR-TSV-0076,REG-TSV,inspection,low,in_progress,2025-05-12,2025-05-18,,35.8,12726.22,vegetation_crew,DEP-TSV-0006
WO-0003094,,FDR-MKY-0051,REG-MKY,planned_maintenance,medium,cancelled,2026-02-27,2026-04-26,,27.0,14759.8,substation_crew,DEP-MKY-0004
WO-0003095,,FDR-CQI-0100,REG-CQI,repair,high,completed,2025-01-05,2025-03-06,2025-03-24,29.5,15139.79,vegetation_crew,DEP-CQI-0009
WO-0003096,AST-TSV-POL-004833,FDR-TSV-0087,REG-TSV,replacement,high,completed,2024-10-22,2024-11-25,2024-12-20,16.0,12966.07,substation_crew,DEP-TSV-0007
WO-0003097,AST-MKY-POL-002465,FDR-MKY-0047,REG-MKY,replacement,low,approved,2025-12-13,2025-12-21,,10.2,3886.38,drone_team,DEP-MKY-0004
WO-0003098,AST--RW-POL-007651,FDR--RW-0125,REG-RW,replacement,high,scheduled,2025-04-08,2025-06-29,,32.2,16634.49,vegetation_crew,DEP--RW-0013
WO-0003099,AST-SEQ-POL-000925,FDR-SEQ-0017,REG-SEQ,vegetation_treatment,high,completed,2025-11-18,2026-01-12,2026-01-30,31.3,15027.97,line_crew,DEP-SEQ-0001
WO-0003100,AST-SEQ-POL-001524,FDR-SEQ-0028,REG-SEQ,inspection,medium,cancelled,2025-05-22,2025-06-14,,20.4,14681.68,vegetation_crew,DEP-SEQ-0003
WO-0003101,AST--RW-SWI-007195,FDR--RW-0120,REG-RW,repair,low,scheduled,2025-08-15,2025-09-17,,32.7,9823.05,substation_crew,DEP--RW-0013
WO-0003102,AST-TSV-POL-003385,FDR-TSV-0066,REG-TSV,replacement,high,in_progress,2024-08-23,2024-10-31,,12.9,3550.56,substation_crew,DEP-TSV-0007
WO-0003103,AST--RW-TRA-006346,FDR--RW-0111,REG-RW,vegetation_treatment,urgent,completed,2024-07-25,2024-08-07,2024-08-13,4.7,2150.17,line_crew,DEP--RW-0012
WO-0003104,AST-SEQ-POL-000946,FDR-SEQ-0017,REG-SEQ,repair,urgent,completed,2026-01-23,2026-02-18,2026-03-20,4.9,12757.75,drone_team,DEP-SEQ-0002
WO-0003105,,FDR-SEQ-0028,REG-SEQ,inspection,medium,scheduled,2024-06-13,2024-07-11,,25.2,6095.6,substation_crew,DEP-SEQ-0001
WO-0003106,AST-SEQ-POL-002172,FDR-SEQ-0042,REG-SEQ,replacement,high,scheduled,2025-04-13,2025-06-14,,22.8,7638.82,substation_crew,DEP-SEQ-0002
WO-0003107,AST--RW-RIN-006173,FDR--RW-0109,REG-RW,planned_maintenance,low,completed,2025-01-14,2025-03-25,2025-04-09,14.8,7204.04,vegetation_crew,DEP--RW-0013
WO-0003108,AST-TSV-REC-004345,FDR-TSV-0081,REG-TSV,planned_maintenance,low,draft,2024-07-05,2024-08-13,,21.1,14312.36,line_crew,DEP-TSV-0006
WO-0003109,AST-MKY-CON-002421,FDR-MKY-0046,REG-MKY,vegetation_treatment,medium,approved,2026-03-09,2026-06-04,,24.9,13952.25,substation_crew,DEP-MKY-0004
WO-0003110,AST-CQI-POL-005545,FDR-CQI-0099,REG-CQI,storm_response,high,in_progress,2025-06-23,2025-09-15,,18.3,9451.98,vegetation_crew,DEP-CQI-0010
WO-0003111,AST-MKY-POL-002380,FDR-MKY-0046,REG-MKY,repair,medium,approved,2025-03-05,2025-04-24,,4.0,12882.18,line_crew,DEP-MKY-0005
WO-0003112,AST-MKY-POL-002970,FDR-MKY-0058,REG-MKY,replacement,medium,completed,2024-11-20,2025-02-17,2025-03-02,5.4,8332.98,line_crew,DEP-MKY-0005
WO-0003113,,FDR-MKY-0043,REG-MKY,repair,medium,completed,2025-01-20,2025-04-04,2025-04-13,30.0,17979.06,substation_crew,DEP-MKY-0004
WO-0003114,AST-TSV-POL-004077,FDR-TSV-0077,REG-TSV,access_remediation,low,approved,2024-07-18,2024-08-20,,33.1,17059.4,substation_crew,DEP-TSV-0006
WO-0003115,,FDR-SEQ-0034,REG-SEQ,inspection,high,approved,2024-07-10,2024-10-01,,26.8,14857.36,drone_team,DEP-SEQ-0001
WO-0003116,AST--RW-POL-007114,FDR--RW-0120,REG-RW,repair,medium,completed,2024-05-20,2024-06-24,2024-07-08,14.1,4309.14,line_crew,DEP--RW-0012
WO-0003117,,FDR-SEQ-0026,REG-SEQ,repair,medium,scheduled,2025-02-08,2025-03-24,,13.3,8318.14,line_crew,DEP-SEQ-0003
WO-0003118,AST-SEQ-CON-001708,FDR-SEQ-0033,REG-SEQ,access_remediation,low,completed,2024-12-14,2025-02-24,2025-03-07,8.0,13738.13,line_crew,DEP-SEQ-0003
WO-0003119,,FDR--RW-0110,REG-RW,vegetation_treatment,medium,completed,2025-04-05,2025-06-11,2025-07-06,28.4,18867.54,line_crew,DEP--RW-0012
WO-0003120,,FDR-SEQ-0034,REG-SEQ,vegetation_treatment,medium,cancelled,2024-10-23,2024-12-03,,20.5,16949.68,substation_crew,DEP-SEQ-0001
WO-0003121,AST-SEQ-POL-000219,FDR-SEQ-0005,REG-SEQ,replacement,high,completed,2026-02-11,2026-03-11,2026-03-21,15.3,10127.7,vegetation_crew,DEP-SEQ-0001
WO-0003122,AST--RW-TRA-007468,FDR--RW-0124,REG-RW,planned_maintenance,medium,scheduled,2024-12-09,2025-02-11,,34.1,11244.48,substation_crew,DEP--RW-0011
WO-0003123,AST-CQI-POL-005385,FDR-CQI-0097,REG-CQI,inspection,high,in_progress,2025-08-04,2025-10-22,,9.5,5619.09,vegetation_crew,DEP-CQI-0009
WO-0003124,AST-SEQ-POL-002035,FDR-SEQ-0039,REG-SEQ,vegetation_treatment,low,completed,2025-02-08,2025-02-16,2025-03-04,26.4,13179.88,drone_team,DEP-SEQ-0003
