defect_id,inspection_id,asset_id,defect_type,severity,detected_date,target_rectification_date,status,safety_risk_score,reliability_risk_score
DEF-00004544,INS-0001059,AST-CQI-POL-005274,conductor_sag,low,2025-08-11,2025-10-14,planned,31.7,27.6
DEF-00004545,INS-0002353,AST-SEQ-TRA-000549,leaning_pole,high,2025-10-23,2025-12-27,open,36.3,25.6
DEF-00004546,INS-0002696,AST-CQI-TRA-006106,conductor_sag,low,2026-03-09,2026-05-08,deferred,46.1,33.0
DEF-00004547,INS-0001630,AST-SEQ-POL-001732,conductor_sag,low,2025-10-07,2025-11-23,planned,21.2,28.9
DEF-00004548,INS-0003359,AST-SEQ-POL-002156,leaning_pole,medium,2026-03-24,2026-05-22,deferred,17.9,30.1
DEF-00004549,INS-0000845,AST-SEQ-POL-000019,termite_damage,low,2025-02-20,2025-05-25,planned,11.6,30.6
DEF-00004550,INS-0002523,AST--RW-POL-006911,lightning_damage,medium,2026-04-21,2026-08-20,open,49.5,45.7
DEF-00004551,INS-0002442,AST-MKY-POL-002359,leaning_pole,medium,2025-07-28,2025-11-15,deferred,39.5,34.0
DEF-00004552,INS-0000876,AST-TSV-POL-004093,lightning_damage,high,2025-08-31,2025-11-29,closed,19.8,24.9
DEF-00004553,INS-0001348,AST-MKY-POL-002617,lightning_damage,low,2025-10-02,2025-12-12,planned,41.7,51.1
DEF-00004554,INS-0001623,AST-CQI-POL-005276,lightning_damage,medium,2025-07-21,2025-09-20,open,36.3,41.2
DEF-00004555,INS-0000475,AST-SEQ-POL-000429,oil_leak,high,2026-01-18,2026-06-22,closed,22.5,32.3
DEF-00004556,INS-0001936,AST-CQI-POL-005024,termite_damage,medium,2025-04-09,2025-06-17,planned,48.4,30.3
DEF-00004557,INS-0002630,AST-CQI-CON-004946,insulator_damage,high,2025-12-06,2026-05-15,planned,31.4,22.6
DEF-00004558,INS-0001852,AST-MKY-TRA-003279,termite_damage,high,2025-05-10,2025-05-27,deferred,28.0,17.0
DEF-00004559,INS-0002076,AST-CQI-POL-005766,access_blocked,medium,2025-08-15,2025-12-03,planned,22.3,11.9
DEF-00004560,INS-0000191,AST-SEQ-POL-001375,oil_leak,high,2025-07-19,2026-01-05,deferred,33.8,1
DEF-00004561,INS-0002681,AST--RW-POL-006475,insulator_damage,high,2025-12-25,2026-04-08,open,22.3,28.3
DEF-00004562,INS-0002284,AST-TSV-POL-004274,vegetation_clearance,high,2025-07-05,2025-08-27,planned,20.7,35.6
DEF-00004563,INS-0003394,AST-SEQ-TRA-002143,leaning_pole,high,2024-12-14,2025-04-10,deferred,34.5,48.0
DEF-00004564,INS-0001048,AST-TSV-POL-003623,crossarm_corrosion,medium,2025-06-02,2025-06-14,planned,23.1,39.6
DEF-00004565,INS-0001276,AST-SEQ-POL-000032,vegetation_clearance,low,2025-11-14,2026-03-14,deferred,13.0,32.6
DEF-00004566,INS-0003324,AST-SEQ-CON-001708,termite_damage,low,2026-04-23,2026-09-07,planned,27.3,27.2
DEF-00004567,INS-0003017,AST--RW-POL-007049,termite_damage,medium,2025-12-05,2026-01-29,planned,26.0,31.0
DEF-00004568,INS-0000356,AST--RW-CON-006982,termite_damage,high,2025-11-16,2026-04-16,planned,28.6,28.0
DEF-00004569,INS-0003161,AST--RW-POL-006291,termite_damage,low,2025-12-01,2026-02-25,planned,27.3,9.8
DEF-00004570,INS-0000715,AST-CQI-SWI-006046,termite_damage,medium,2025-09-18,2025-12-31,deferred,33.4,15.7
DEF-00004571,INS-0003480,AST-MKY-POL-002784,crossarm_corrosion,low,2026-05-11,2026-09-08,closed,30.1,24.8
DEF-00004572,INS-0001549,AST--RW-POL-006750,flood_damage,medium,2025-08-31,2025-11-08,planned,31.3,58.1
DEF-00004573,INS-0000003,AST-SEQ-POL-001464,flood_damage,high,2025-09-28,2026-02-16,open,38.3,47.3
DEF-00004574,INS-0001091,AST-MKY-POL-002972,termite_damage,low,2025-04-02,2025-09-23,closed,28.7,13.1
DEF-00004575,INS-0001687,AST-TSV-POL-003859,insulator_damage,low,2025-10-31,2026-03-16,open,31.8,55.3
DEF-00004576,INS-0002926,AST-MKY-POL-002494,vegetation_clearance,high,2025-01-28,2025-05-13,open,34.5,24.1
DEF-00004577,INS-0001421,AST-TSV-POL-004631,termite_damage,medium,2025-06-10,2025-08-23,planned,12.6,16.7
DEF-00004578,INS-0000864,AST-TSV-POL-004497,oil_leak,high,2025-01-02,2025-04-16,open,9.0,34.9
DEF-00004579,INS-0001717,AST-CQI-CON-005682,conductor_sag,medium,2025-09-24,2026-02-03,closed,29.4,25.2
DEF-00004580,INS-0000816,AST-TSV-POL-004209,access_blocked,high,2025-05-31,2025-08-10,planned,34.5,30.0
DEF-00004581,INS-0002128,AST-SEQ-POL-000792,crossarm_corrosion,medium,2025-01-05,2025-03-17,closed,29.1,37.1
DEF-00004582,INS-0003184,AST-SEQ-POL-001105,termite_damage,high,2025-03-27,2025-06-10,open,32.4,17.3
DEF-00004583,INS-0001567,AST-CQI-REC-005886,vegetation_clearance,medium,2025-11-19,2026-03-01,deferred,41.8,37.5
DEF-00004584,INS-0001230,AST--RW-POL-006235,vegetation_clearance,medium,2026-05-14,2026-06-24,planned,29.5,31.4
DEF-00004585,INS-0002861,AST-TSV-POL-004343,lightning_damage,medium,2026-01-23,2026-04-01,open,31.3,40.9
DEF-00004586,INS-0002499,AST-TSV-CON-003409,vegetation_clearance,low,2025-10-31,2026-02-09,planned,35.5,32.0
DEF-00004587,INS-0002947,AST--RW-POL-007451,access_blocked,low,2024-12-30,2025-06-25,closed,20.7,29.7
DEF-00004588,INS-0002559,AST-TSV-TRA-004742,crossarm_corrosion,high,2026-04-13,2026-07-12,planned,38.3,35.5
DEF-00004589,INS-0000036,AST-MKY-TRA-002606,leaning_pole,high,2025-08-03,2025-09-07,deferred,18.1,25.9
DEF-00004590,INS-0000450,AST-MKY-SEC-002481,termite_damage,high,2025-03-18,2025-09-07,deferred,26.5,41.0
DEF-00004591,INS-0000549,AST-CQI-SWI-006046,crossarm_corrosion,high,2025-08-01,2025-08-16,open,15.7,26.6
DEF-00004592,INS-0000959,AST-MKY-POL-002230,crossarm_corrosion,medium,2026-03-20,2026-09-13,closed,33.5,37.9
DEF-00004593,INS-0003056,AST-SEQ-POL-002035,insulator_damage,low,2026-04-11,2026-09-20,deferred,37.0,37.6
DEF-00004594,INS-0000258,AST--RW-POL-007520,leaning_pole,high,2026-02-08,2026-04-05,open,26.2,25.6
DEF-00004595,INS-0002412,AST--RW-POL-007819,flood_damage,medium,2025-02-26,2025-06-23,planned,24.1,24.4
DEF-00004596,INS-0003330,AST-TSV-POL-003897,leaning_pole,medium,2026-05-05,2026-10-05,open,39.6,29.4
DEF-00004597,INS-0002813,AST-CQI-POL-005455,access_blocked,low,2025-12-28,2026-03-10,closed,34.0,31.9
DEF-00004598,INS-0001181,AST--RW-POL-007547,access_blocked,low,2025-05-18,2025-06-29,closed,31.6,35.8
DEF-00004599,INS-0003444,AST-TSV-SEC-004178,access_blocked,high,2025-10-09,2025-12-25,closed,27.0,34.2
DEF-00004600,INS-0001641,AST-MKY-SEC-002928,crossarm_corrosion,medium,2025-07-05,2025-09-08,closed,35.4,18.3
DEF-00004601,INS-0002042,AST-TSV-POL-004354,leaning_pole,low,2025-02-28,2025-04-04,closed,43.0,33.6
DEF-00004602,INS-0002449,AST-CQI-RIN-005776,crossarm_corrosion,low,2026-01-17,2026-01-25,closed,28.6,28.0
DEF-00004603,INS-0003075,AST-MKY-CON-002312,flood_damage,low,2025-01-13,2025-04-07,planned,32.1,39.2
DEF-00004604,INS-0000566,AST--RW-REC-006625,lightning_damage,medium,2024-12-23,2025-03-08,closed,49.5,37.7
DEF-00004605,INS-0002791,AST-TSV-POL-003323,conductor_sag,high,2024-11-30,2025-01-23,closed,16.1,21.8
DEF-00004606,INS-0000315,AST-SEQ-TRA-000479,conductor_sag,high,2025-06-13,2025-08-18,deferred,31.3,47.0
DEF-00004607,INS-0000517,AST--RW-RIN-006358,flood_damage,low,2025-12-29,2026-02-02,open,39.6,36.0
DEF-00004608,INS-0002286,AST--RW-POL-006508,insulator_damage,medium,2024-12-10,2025-04-14,planned,48.2,15.2
DEF-00004609,INS-0000331,AST--RW-TRA-007500,conductor_sag,medium,2025-10-04,2025-11-09,open,14.1,29.4
DEF-00004610,INS-0000226,AST--RW-POL-007478,crossarm_corrosion,high,2025-05-13,2025-06-15,deferred,14.2,23.8
DEF-00004611,INS-0001619,AST-TSV-TRA-004845,termite_damage,low,2025-05-03,2025-09-22,deferred,37.2,33.6
DEF-00004612,INS-0001076,AST-SEQ-POL-001037,oil_leak,medium,2025-12-12,2025-12-27,open,29.6,25.0
DEF-00004613,INS-0003223,AST-SEQ-POL-001063,oil_leak,low,2025-11-24,2026-01-02,open,29.4,29.3
DEF-00004614,INS-0000550,AST--RW-POL-007435,termite_damage,medium,2025-09-01,2025-10-01,closed,32.5,21.8
DEF-00004615,INS-0001333,AST-CQI-CON-005668,crossarm_corrosion,high,2025-01-22,2025-03-21,deferred,31.4,35.0
DEF-00004616,INS-0002057,AST-TSV-REC-003558,lightning_damage,medium,2025-08-17,2025-11-30,open,24.2,37.0
DEF-00004617,INS-0001087,AST-SEQ-POL-002176,insulator_damage,low,2025-05-08,2025-07-22,planned,27.0,25.9
DEF-00004618,INS-0000826,AST-CQI-SEC-005358,vegetation_clearance,high,2025-09-11,2025-10-18,closed,22.7,16.7
DEF-00004619,INS-0000510,AST-SEQ-POL-000425,termite_damage,low,2026-04-23,2026-09-21,planned,20.7,38.5
DEF-00004620,INS-0002128,AST-SEQ-POL-000792,oil_leak,medium,2025-01-05,2025-02-20,planned,46.6,42.1
DEF-00004621,INS-0000903,AST-TSV-TRA-003605,crossarm_corrosion,medium,2026-01-01,2026-02-09,closed,32.8,11.0
DEF-00004622,INS-0002670,AST--RW-POL-007639,lightning_damage,low,2025-07-04,2025-12-10,planned,39.0,24.5
DEF-00004623,INS-0003310,AST--RW-POL-006705,flood_damage,medium,2025-07-10,2025-12-17,open,31.6,31.9
DEF-00004624,INS-0002830,AST-TSV-POL-004076,access_blocked,medium,2025-07-15,2025-08-08,planned,33.8,32.0
DEF-00004625,INS-0003096,AST-MKY-TRA-002490,termite_damage,medium,2025-03-07,2025-06-15,planned,26.3,45.3
DEF-00004626,INS-0002738,AST-MKY-TRA-002816,conductor_sag,low,2025-05-28,2025-07-04,deferred,50.5,37.4
DEF-00004627,INS-0002540,AST-TSV-POL-004468,access_blocked,medium,2025-03-13,2025-05-18,planned,29.0,29.9
DEF-00004628,INS-0003392,AST-MKY-TRA-002639,oil_leak,high,2025-08-20,2025-10-12,planned,42.1,25.0
DEF-00004629,INS-0000210,AST-MKY-POL-002777,oil_leak,low,2026-01-08,2026-03-21,deferred,35.6,33.7
DEF-00004630,INS-0000587,AST-TSV-POL-003926,vegetation_clearance,high,2025-04-17,2025-08-15,deferred,31.0,13.7
DEF-00004631,INS-0003270,AST-SEQ-SEC-000467,crossarm_corrosion,high,2025-01-25,2025-07-20,open,37.9,20.1
DEF-00004632,INS-0002411,AST--RW-POL-006829,access_blocked,low,2025-01-27,2025-02-15,planned,38.8,31.3
DEF-00004633,INS-0002111,AST-CQI-SEC-005753,leaning_pole,high,2025-11-25,2026-01-22,deferred,40.7,40.8
DEF-00004634,INS-0000167,AST-CQI-POL-005454,oil_leak,medium,2026-03-12,2026-08-12,planned,54.5,38.2
DEF-00004635,INS-0001302,AST-SEQ-POL-001736,insulator_damage,medium,2026-03-23,2026-06-22,closed,20.4,28.4
DEF-00004636,INS-0003465,AST-MKY-TRA-002723,leaning_pole,high,2025-05-27,2025-08-07,open,26.5,29.3
DEF-00004637,INS-0001904,AST-MKY-TRA-002726,conductor_sag,medium,2026-03-18,2026-06-06,closed,28.6,23.1
DEF-00004638,INS-0002808,AST-TSV-POL-004771,termite_damage,low,2025-02-10,2025-04-08,deferred,24.6,25.7
DEF-00004639,INS-0000632,AST-SEQ-POL-001402,termite_damage,medium,2025-08-13,2026-01-24,planned,32.8,48.0
DEF-00004640,INS-0000659,AST-SEQ-POL-000294,conductor_sag,low,2026-01-10,2026-06-10,open,36.6,26.0
DEF-00004641,INS-0000252,AST-CQI-POL-005279,access_blocked,medium,2025-08-22,2025-12-10,planned,34.5,35.3
DEF-00004642,INS-0002060,AST-MKY-REC-003245,conductor_sag,low,2026-03-12,2026-06-17,closed,28.1,28.2
DEF-00004643,INS-0002950,AST-MKY-POL-003210,lightning_damage,medium,2025-05-28,2025-06-11,open,33.1,26.8
DEF-00004644,INS-0001167,AST-SEQ-TRA-001036,vegetation_clearance,low,2025-07-16,2025-10-26,open,22.2,33.9
DEF-00004645,INS-0002965,AST--RW-CON-007858,lightning_damage,high,2025-08-20,2025-09-02,open,30.1,35.4
DEF-00004646,INS-0000595,AST-TSV-CON-003813,oil_leak,high,2025-01-25,2025-05-12,deferred,39.6,18.8
DEF-00004647,INS-0000872,AST--RW-POL-006456,insulator_damage,high,2026-01-02,2026-03-21,closed,39.3,31.8
DEF-00004648,INS-0001251,AST--RW-TRA-006187,lightning_damage,high,2025-07-05,2025-10-28,planned,28.2,23.1
DEF-00004649,INS-0002197,AST-SEQ-POL-000208,flood_damage,medium,2025-09-03,2026-02-11,open,49.4,34.2
DEF-00004650,INS-0000837,AST--RW-POL-007247,oil_leak,low,2025-12-10,2026-03-24,closed,24.0,28.4
DEF-00004651,INS-0000725,AST-MKY-POL-002361,crossarm_corrosion,medium,2025-04-15,2025-05-17,closed,28.4,27.0
DEF-00004652,INS-0001779,AST-MKY-POL-003228,access_blocked,medium,2025-03-22,2025-04-20,planned,26.5,29.3
DEF-00004653,INS-0001463,AST-CQI-POL-005139,insulator_damage,low,2025-11-27,2026-02-17,planned,31.7,15.5
DEF-00004654,INS-0001394,AST-TSV-POL-004558,vegetation_clearance,medium,2026-02-15,2026-07-19,deferred,14.5,35.3
DEF-00004655,INS-0001851,AST-TSV-POL-003475,oil_leak,low,2025-08-23,2025-10-30,closed,25.0,30.9
DEF-00004656,INS-0003264,AST-TSV-SEC-004180,oil_leak,high,2025-11-15,2026-05-01,open,30.1,32.9
DEF-00004657,INS-0000376,AST-MKY-POL-002297,oil_leak,low,2025-12-25,2026-04-10,closed,41.8,43.8
DEF-00004658,INS-0001962,AST-CQI-TRA-006106,crossarm_corrosion,high,2025-04-28,2025-06-09,deferred,31.8,20.4
DEF-00004659,INS-0003167,AST-SEQ-POL-001710,lightning_damage,high,2025-06-28,2025-07-30,planned,31.3,15.4
DEF-00004660,INS-0002786,AST-CQI-RIN-006047,leaning_pole,high,2025-09-16,2026-02-03,closed,20.5,17.1
DEF-00004661,INS-0002378,AST-MKY-RIN-002323,flood_damage,medium,2025-05-14,2025-11-02,open,42.5,30.1
DEF-00004662,INS-0000739,AST-TSV-TRA-004172,conductor_sag,high,2026-01-31,2026-06-20,open,22.4,31.9
DEF-00004663,INS-0002926,AST-MKY-POL-002494,vegetation_clearance,medium,2025-01-28,2025-07-26,open,25.9,22.7
DEF-00004664,INS-0002066,AST--RW-POL-006471,access_blocked,medium,2025-01-10,2025-03-08,deferred,40.0,25.6
DEF-00004665,INS-0000758,AST-SEQ-POL-000579,insulator_damage,medium,2025-09-16,2026-01-21,closed,10.1,21.5
DEF-00004666,INS-0001999,AST-TSV-POL-003763,leaning_pole,low,2025-05-05,2025-09-17,closed,36.9,14.2
DEF-00004667,INS-0003340,AST-CQI-SWI-005906,access_blocked,low,2024-11-26,2024-12-30,planned,37.3,25.4
DEF-00004668,INS-0000540,AST-TSV-POL-004844,termite_damage,medium,2025-10-06,2026-01-29,open,41.3,30.0
DEF-00004669,INS-0003087,AST-TSV-POL-004281,termite_damage,low,2025-07-23,2025-08-27,open,36.2,39.8
DEF-00004670,INS-0000247,AST--RW-CON-007892,termite_damage,high,2025-02-25,2025-08-07,planned,27.4,15.6
DEF-00004671,INS-0003155,AST--RW-POL-007047,vegetation_clearance,high,2024-12-14,2025-03-13,deferred,41.2,35.5
DEF-00004672,INS-0000958,AST-MKY-TRA-002431,flood_damage,low,2025-05-23,2025-06-09,closed,18.5,30.9
DEF-00004673,INS-0001923,AST-TSV-TRA-004139,lightning_damage,low,2025-11-06,2026-04-08,closed,25.5,41.8
DEF-00004674,INS-0001075,AST-TSV-POL-004508,vegetation_clearance,low,2026-03-08,2026-09-03,deferred,25.2,22.4
DEF-00004675,INS-0000605,AST-SEQ-POL-000266,access_blocked,medium,2024-11-23,2025-04-12,closed,13.6,30.5
DEF-00004676,INS-0001971,AST-TSV-POL-003943,vegetation_clearance,low,2025-05-13,2025-10-16,deferred,11.3,17.4
DEF-00004677,INS-0003036,AST-MKY-TRA-002948,flood_damage,high,2025-06-03,2025-08-23,open,47.0,26.1
DEF-00004678,INS-0001477,AST--RW-TRA-006774,insulator_damage,high,2025-08-31,2026-02-01,planned,26.3,19.8
DEF-00004679,INS-0000731,AST-TSV-CON-003545,crossarm_corrosion,low,2025-01-13,2025-03-25,open,18.0,40.9
DEF-00004680,INS-0001067,AST--RW-REC-006603,conductor_sag,low,2024-12-04,2025-05-03,deferred,52.5,30.5
DEF-00004681,INS-0001721,AST--RW-POL-006987,flood_damage,medium,2026-03-19,2026-08-02,deferred,9.1,23.6
DEF-00004682,INS-0001580,AST--RW-SEC-006426,leaning_pole,high,2025-10-14,2025-11-11,closed,35.0,38.0
DEF-00004683,INS-0001039,AST--RW-SWI-007578,insulator_damage,high,2025-04-29,2025-08-07,deferred,27.8,47.1
DEF-00004684,INS-0003059,AST-SEQ-POL-001820,leaning_pole,high,2026-03-07,2026-03-31,closed,21.0,18.2
DEF-00004685,INS-0003009,AST-SEQ-TRA-001372,crossarm_corrosion,medium,2025-01-19,2025-04-08,open,25.6,30.3
DEF-00004686,INS-0003405,AST-MKY-CON-002936,lightning_damage,high,2025-09-20,2025-11-10,open,25.3,25.4
DEF-00004687,INS-0000891,AST-SEQ-POL-001992,crossarm_corrosion,high,2025-09-14,2025-09-27,deferred,5.1,16.6
DEF-00004688,INS-0000421,AST-TSV-REC-003550,leaning_pole,medium,2024-12-27,2025-03-16,planned,21.5,30.9
DEF-00004689,INS-0001631,AST-SEQ-SWI-000671,flood_damage,low,2025-12-26,2026-02-05,open,20.9,35.7
DEF-00004690,INS-0000975,AST-SEQ-POL-000165,oil_leak,high,2024-12-13,2025-01-02,planned,17.8,31.1
DEF-00004691,INS-0003271,AST--RW-SEC-006764,lightning_damage,low,2026-04-09,2026-08-29,closed,51.7,3.0
DEF-00004692,INS-0000294,AST--RW-POL-006827,conductor_sag,high,2026-03-15,2026-08-19,open,33.8,34.1
DEF-00004693,INS-0002882,AST--RW-TRA-007650,flood_damage,low,2026-01-11,2026-01-31,open,32.7,43.1
DEF-00004694,INS-0002879,AST-SEQ-POL-000472,leaning_pole,low,2026-01-31,2026-04-14,open,37.9,25.6
DEF-00004695,INS-0000459,AST--RW-POL-007333,oil_leak,high,2026-02-22,2026-05-12,closed,28.0,22.3
DEF-00004696,INS-0000876,AST-TSV-POL-004093,crossarm_corrosion,medium,2025-08-31,2025-11-28,closed,34.1,29.2
DEF-00004697,INS-0001724,AST-TSV-SEC-003931,termite_damage,low,2025-09-07,2025-10-18,closed,33.6,49.9
DEF-00004698,INS-0000866,AST--RW-TRA-006953,lightning_damage,high,2025-08-02,2025-09-15,deferred,22.8,19.9
DEF-00004699,INS-0000296,AST-TSV-POL-004025,vegetation_clearance,low,2026-02-13,2026-07-05,planned,26.3,21.6
DEF-00004700,INS-0002163,AST--RW-POL-007869,termite_damage,low,2024-12-01,2024-12-16,planned,33.7,32.4
DEF-00004701,INS-0003182,AST-SEQ-POL-000868,crossarm_corrosion,medium,2025-09-13,2025-12-03,planned,24.1,41.0
DEF-00004702,INS-0001335,AST--RW-POL-007942,flood_damage,high,2026-01-07,2026-05-16,closed,32.2,37.9
DEF-00004703,INS-0000153,AST-MKY-POL-002557,termite_damage,medium,2025-08-23,2025-12-20,open,31.9,35.5
DEF-00004704,INS-0003119,AST-CQI-POL-004908,leaning_pole,high,2025-10-02,2025-12-08,planned,34.7,23.5
DEF-00004705,INS-0003310,AST--RW-POL-006705,crossarm_corrosion,high,2025-07-10,2025-11-01,deferred,28.0,45.2
DEF-00004706,INS-0001213,AST-TSV-POL-004613,crossarm_corrosion,medium,2025-10-12,2025-12-17,planned,35.9,29.4
DEF-00004707,INS-0001148,AST-MKY-POL-002882,termite_damage,medium,2025-12-22,2026-03-07,deferred,20.2,28.1
DEF-00004708,INS-0002667,AST-TSV-POL-003828,conductor_sag,low,2025-08-30,2025-11-29,deferred,32.7,40.5
DEF-00004709,INS-0001775,AST-SEQ-POL-000546,leaning_pole,medium,2025-07-02,2025-07-21,open,37.7,23.5
DEF-00004710,INS-0003216,AST--RW-POL-006669,access_blocked,medium,2025-03-10,2025-06-14,planned,21.0,32.3
DEF-00004711,INS-0002181,AST-TSV-POL-004338,conductor_sag,high,2025-03-07,2025-08-21,planned,20.6,38.6
DEF-00004712,INS-0000893,AST-SEQ-CON-001317,vegetation_clearance,low,2025-04-15,2025-06-22,closed,28.1,43.6
DEF-00004713,INS-0000318,AST-TSV-TRA-004778,leaning_pole,low,2026-01-02,2026-03-08,closed,21.0,39.9
DEF-00004714,INS-0002300,AST--RW-CON-007521,vegetation_clearance,low,2025-06-29,2025-07-17,closed,20.3,16.3
DEF-00004715,INS-0001151,AST-SEQ-POL-000931,flood_damage,high,2026-02-06,2026-03-17,planned,31.8,30.0
DEF-00004716,INS-0002835,AST--RW-SEC-006923,lightning_damage,medium,2026-03-29,2026-09-12,planned,22.9,16.7
DEF-00004717,INS-0002836,AST-TSV-TRA-004144,leaning_pole,high,2026-01-22,2026-04-21,closed,29.7,20.0
DEF-00004718,INS-0000336,AST-MKY-TRA-003259,conductor_sag,low,2025-09-24,2025-10-15,planned,34.0,35.2
DEF-00004719,INS-0000169,AST-SEQ-POL-002039,lightning_damage,medium,2026-01-31,2026-02-28,planned,42.0,25.7
DEF-00004720,INS-0002712,AST-MKY-POL-002269,insulator_damage,low,2025-10-25,2025-12-14,closed,34.2,32.4
DEF-00004721,INS-0002136,AST--RW-TRA-007476,lightning_damage,low,2025-10-19,2026-02-11,open,20.9,20.4
DEF-00004722,INS-0003342,AST-MKY-SWI-002957,crossarm_corrosion,high,2026-04-27,2026-09-18,planned,26.4,19.4
DEF-00004723,INS-0001019,AST-CQI-POL-005627,leaning_pole,low,2025-12-29,2026-03-11,deferred,41.3,40.1
DEF-00004724,INS-0002857,AST-TSV-POL-003403,vegetation_clearance,medium,2025-11-05,2026-03-14,open,28.4,32.0
DEF-00004725,INS-0002035,AST-CQI-POL-005031,oil_leak,low,2025-04-01,2025-08-06,deferred,36.0,34.0
DEF-00004726,INS-0000797,AST--RW-POL-007537,termite_damage,medium,2025-06-07,2025-10-06,open,38.6,39.2
DEF-00004727,INS-0003305,AST-CQI-POL-005048,termite_damage,medium,2025-04-28,2025-10-11,closed,32.2,36.1
DEF-00004728,INS-0001971,AST-TSV-POL-003943,lightning_damage,low,2025-05-13,2025-08-04,deferred,37.1,16.5
DEF-00004729,INS-0001174,AST-TSV-POL-003500,conductor_sag,medium,2025-05-20,2025-07-15,closed,35.1,44.6
DEF-00004730,INS-0002751,AST-MKY-POL-002931,insulator_damage,medium,2025-10-01,2026-02-12,open,26.4,10.0
DEF-00004731,INS-0002261,AST-SEQ-POL-002117,conductor_sag,low,2025-05-05,2025-08-29,planned,29.3,25.5
DEF-00004732,INS-0002797,AST-TSV-RIN-004796,access_blocked,medium,2025-09-10,2026-03-07,planned,26.5,28.2
DEF-00004733,INS-0001646,AST-SEQ-SWI-000379,vegetation_clearance,low,2026-05-15,2026-06-06,planned,26.6,44.4
DEF-00004734,INS-0002839,AST-SEQ-POL-001848,lightning_damage,low,2026-05-06,2026-10-20,deferred,28.2,28.9
DEF-00004735,INS-0001447,AST-MKY-POL-002518,vegetation_clearance,medium,2026-02-04,2026-03-11,deferred,44.7,12.6
DEF-00004736,INS-0001261,AST--RW-POL-006366,oil_leak,high,2025-08-19,2025-10-05,planned,36.9,35.5
DEF-00004737,INS-0002167,AST-SEQ-POL-000667,lightning_damage,high,2026-04-30,2026-10-24,deferred,14.7,39.3
DEF-00004738,INS-0002172,AST-TSV-POL-003787,insulator_damage,medium,2025-09-29,2026-01-05,open,31.4,15.2
DEF-00004739,INS-0003295,AST-SEQ-POL-001279,leaning_pole,medium,2025-04-04,2025-07-06,planned,26.8,12.3
DEF-00004740,INS-0003348,AST--RW-POL-007027,termite_damage,high,2025-08-19,2026-01-19,planned,45.2,21.6
DEF-00004741,INS-0002071,AST-MKY-SEC-002575,crossarm_corrosion,high,2025-07-02,2025-10-24,open,24.3,35.6
DEF-00004742,INS-0001786,AST--RW-POL-007616,access_blocked,high,2025-07-28,2025-11-24,planned,40.9,28.2
DEF-00004743,INS-0000155,AST-TSV-TRA-004102,vegetation_clearance,medium,2025-01-13,2025-06-11,closed,33.5,28.2
DEF-00004744,INS-0001846,AST--RW-POL-006464,lightning_damage,high,2026-01-28,2026-02-27,closed,16.2,36.4
DEF-00004745,INS-0000828,AST-TSV-POL-003661,crossarm_corrosion,low,2025-12-25,2026-01-05,deferred,39.6,25.8
DEF-00004746,INS-0003052,AST-TSV-POL-004625,access_blocked,medium,2026-02-03,2026-05-17,planned,22.5,45.3
DEF-00004747,INS-0002634,AST-TSV-POL-004321,flood_damage,medium,2025-02-13,2025-07-01,planned,24.1,39.9
DEF-00004748,INS-0000091,AST-MKY-POL-003191,insulator_damage,medium,2025-08-18,2025-12-04,deferred,20.5,20.6
DEF-00004749,INS-0002169,AST-CQI-POL-005602,conductor_sag,low,2026-04-12,2026-08-19,planned,29.4,30.8
DEF-00004750,INS-0002358,AST-CQI-POL-006000,crossarm_corrosion,medium,2025-12-14,2026-03-07,deferred,36.0,22.8
